"","CodeYear","X","iso2c","code","year","country","trade","gdppc","education","competitiveness","urban","id","cocscore","Country","Year","Code","aca_pres","aca_year","aca_yrsince","foia_pres","foia_year","foia_yrssince"
"806","EST2009",1202,"EE","EST",2009,"Estonia",116.649677,28846827388,102.7461,81,68.223,2223,0.91236639,"Estonia",2009,"EST",1,1999,10,1,2001,8
"807","EST2010",1203,"EE","EST",2010,"Estonia",143.781249,29557259359,105.29624,81,68.094,2439,0.860974491,"Estonia",2010,"EST",1,1999,11,1,2001,9
"808","ETH1997",1266,"ET","ETH",1997,"Ethiopia",NA,38198225461,NA,NA,14.186,NA,NA,"Ethiopia",1997,"ETH",0,2001,-4,0,2008,-11
"809","ETH1998",1267,"ET","ETH",1998,"Ethiopia",NA,36877277672,NA,NA,14.369,280,-0.691003978,"Ethiopia",1998,"ETH",0,2001,-3,0,2008,-10
"810","ETH1999",1268,"ET","ETH",1999,"Ethiopia",NA,38780936521,12.38864,NA,14.553,NA,NA,"Ethiopia",1999,"ETH",0,2001,-2,0,2008,-9
"811","ETH2000",1269,"ET","ETH",2000,"Ethiopia",NA,41136187142,13.5022,NA,14.74,496,-0.48982501,"Ethiopia",2000,"ETH",0,2001,-1,0,2008,-8
"812","ETH2001",1270,"ET","ETH",2001,"Ethiopia",NA,44551028046,16.38871,NA,14.927,NA,NA,"Ethiopia",2001,"ETH",1,2001,0,0,2008,-7
"813","ETH2002",1271,"ET","ETH",2002,"Ethiopia",NA,45225853914,18.60767,NA,15.118,712,-0.728097796,"Ethiopia",2002,"ETH",1,2001,1,0,2008,-6
"814","ETH2003",1272,"ET","ETH",2003,"Ethiopia",NA,44248360524,19.49936,NA,15.31,928,-0.678868175,"Ethiopia",2003,"ETH",1,2001,2,0,2008,-5
"815","ETH2004",1273,"ET","ETH",2004,"Ethiopia",NA,50254014900,21.91142,NA,15.504,1144,-0.716092169,"Ethiopia",2004,"ETH",1,2001,3,0,2008,-4
"816","ETH2005",1274,"ET","ETH",2005,"Ethiopia",NA,56193419294,24.75036,212,15.7,1360,-0.769132316,"Ethiopia",2005,"ETH",1,2001,4,0,2008,-3
"817","ETH2006",1275,"ET","ETH",2006,"Ethiopia",NA,62281822907,28.83949,212,15.899,1576,-0.622632086,"Ethiopia",2006,"ETH",1,2001,5,0,2008,-2
"818","ETH2007",1276,"ET","ETH",2007,"Ethiopia",NA,69416932547,31.98987,198,16.116,1792,-0.606462002,"Ethiopia",2007,"ETH",1,2001,6,0,2008,-1
"819","ETH2008",1277,"ET","ETH",2008,"Ethiopia",NA,76905993365,33.20387,198,16.51,2008,-0.663394928,"Ethiopia",2008,"ETH",1,2001,7,1,2008,0
"820","ETH2009",1278,"ET","ETH",2009,"Ethiopia",NA,83675684347,33.48889,198,16.91,2224,-0.718117893,"Ethiopia",2009,"ETH",1,2001,8,1,2008,1
"821","ETH2010",1279,"ET","ETH",2010,"Ethiopia",NA,94177433194,34.80822,198,17.319,2440,-0.703992009,"Ethiopia",2010,"ETH",1,2001,9,1,2008,2
"822","FIN1996",1322,"FI","FIN",1996,"Finland",65.73682148,1.45e+11,115.91645,NA,81.223,66,2.364341974,"Finland",1996,"FIN",0,0,NA,1,1951,45
"823","FIN1997",1323,"FI","FIN",1997,"Finland",68.26382994,1.54e+11,117.74936,NA,81.466,NA,NA,"Finland",1997,"FIN",0,0,NA,1,1951,46
"824","FIN1998",1324,"FI","FIN",1998,"Finland",67.018325,1.62e+11,117.64728,NA,81.707,282,2.371608973,"Finland",1998,"FIN",0,0,NA,1,1951,47
"825","FIN1999",1325,"FI","FIN",1999,"Finland",66.23622196,1.69e+11,120.58488,NA,81.946,NA,NA,"Finland",1999,"FIN",0,0,NA,1,1951,48
"826","FIN2000",1326,"FI","FIN",2000,"Finland",74.99431239,1.79e+11,124.75918,NA,82.183,498,2.585615635,"Finland",2000,"FIN",0,0,NA,1,1951,49
"827","FIN2001",1327,"FI","FIN",2001,"Finland",70.26592909,1.83e+11,127.31501,NA,82.368,NA,NA,"Finland",2001,"FIN",0,0,NA,1,1951,50
"828","FIN2002",1328,"FI","FIN",2002,"Finland",69.29037218,1.86e+11,128.98347,NA,82.503,714,2.458254814,"Finland",2002,"FIN",0,0,NA,1,1951,51
"829","FIN2003",1329,"FI","FIN",2003,"Finland",68.03765942,1.9e+11,131.7437,NA,82.638,930,2.4804883,"Finland",2003,"FIN",0,0,NA,1,1951,52
"830","FIN2004",1330,"FI","FIN",2004,"Finland",70.99137414,1.98e+11,110.91247,NA,82.772,1146,2.526765108,"Finland",2004,"FIN",0,0,NA,1,1951,53
"831","FIN2005",1331,"FI","FIN",2005,"Finland",76.62771387,2.03e+11,111.97108,269,82.905,1362,2.349600315,"Finland",2005,"FIN",0,0,NA,1,1951,54
"832","FIN2006",1332,"FI","FIN",2006,"Finland",82.18278935,2.11e+11,111.61355,269,83.037,1578,2.552691698,"Finland",2006,"FIN",0,0,NA,1,1951,55
"833","FIN2007",1333,"FI","FIN",2007,"Finland",83.1759422,2.22e+11,110.32909,269,83.168,1794,2.470692396,"Finland",2007,"FIN",0,0,NA,1,1951,56
"834","FIN2008",1334,"FI","FIN",2008,"Finland",86.51186561,2.24e+11,108.74427,269,83.299,2010,2.411305428,"Finland",2008,"FIN",0,0,NA,1,1951,57
"835","FIN2009",1335,"FI","FIN",2009,"Finland",70.53124085,2.05e+11,107.4238,243,83.429,2226,2.303012848,"Finland",2009,"FIN",0,0,NA,1,1951,58
"836","FIN2010",1336,"FI","FIN",2010,"Finland",76.08979156,2.11e+11,107.27259,243,83.558,2442,2.181958437,"Finland",2010,"FIN",0,0,NA,1,1951,59
"837","FJI1996",1341,"FJ","FJI",1996,"Fiji",121.6934404,5412926985,NA,NA,46.282,65,0.44343102,"Fiji",1996,"FJI",0,2007,-11,0,0,NA
"838","FJI1997",1342,"FJ","FJI",1997,"Fiji",119.480004,5293842586,NA,NA,46.732,NA,NA,"Fiji",1997,"FJI",0,2007,-10,0,0,NA
"839","FJI1998",1343,"FJ","FJI",1998,"Fiji",119.1086673,5362662663,78.76781,NA,47.123,281,0.137186706,"Fiji",1998,"FJI",0,2007,-9,0,0,NA
"840","FJI1999",1344,"FJ","FJI",1999,"Fiji",122.4426842,5834576906,78.34432,NA,47.515,NA,NA,"Fiji",1999,"FJI",0,2007,-8,0,0,NA
"841","FJI2000",1345,"FJ","FJI",2000,"Fiji",135.421932,5735389143,78.34345,NA,47.908,497,0.037424542,"Fiji",2000,"FJI",0,2007,-7,0,0,NA
"842","FJI2001",1346,"FJ","FJI",2001,"Fiji",129.399223,5850096859,79.06708,NA,48.3,NA,NA,"Fiji",2001,"FJI",0,2007,-6,0,0,NA
"843","FJI2002",1347,"FJ","FJI",2002,"Fiji",125.408769,6037299993,82.3459,NA,48.692,713,0.032704089,"Fiji",2002,"FJI",0,2007,-5,0,0,NA
"844","FJI2003",1348,"FJ","FJI",2003,"Fiji",128.1137607,6097672931,86.04211,NA,49.085,929,-0.286183506,"Fiji",2003,"FJI",0,2007,-4,0,0,NA
"845","FJI2004",1349,"FJ","FJI",2004,"Fiji",124.2307115,6420849657,90.84943,NA,49.479,1145,-0.075327232,"Fiji",2004,"FJI",0,2007,-3,0,0,NA
"846","FJI2005",1350,"FJ","FJI",2005,"Fiji",118.250842,6465795603,NA,140,49.871,1361,-0.61113584,"Fiji",2005,"FJI",0,2007,-2,0,0,NA
"847","FJI2006",1351,"FJ","FJI",2006,"Fiji",117.8216524,6585573333,91.00838,140,50.264,1577,-0.267986476,"Fiji",2006,"FJI",0,2007,-1,0,0,NA
"848","FJI2007",1352,"FJ","FJI",2007,"Fiji",110.6338233,6529552915,89.1594,140,50.657,1793,-0.36476174,"Fiji",2007,"FJI",1,2007,0,0,0,NA
"849","FJI2008",1353,"FJ","FJI",2008,"Fiji",130.7203988,6596989765,87.86987,140,51.051,2009,-0.386824191,"Fiji",2008,"FJI",1,2007,1,0,0,NA
